INDEX,EMPRESA,CATEGORIA,DESCRIPCION,MONTO,FECHA
1564,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,7920936.0,2017-10-01
1565,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1954997.0,2017-10-01
1566,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3558934.0,2017-10-01
1567,BELGRANO SUR,OPERACION,LIMPIEZA,7454.0,2017-10-01
1568,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-10-01
1569,BELGRANO SUR,OPERACION,SEGURIDAD,4913951.0,2017-10-01
1570,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-10-01
1571,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,543028.0,2017-10-01
1572,BELGRANO SUR,PERSONAL,PERSONAL,128547487.0,2017-10-01
1573,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,469807.0,2017-10-01
1574,MITRE,INVERSION,MATERIAL RODANTE,1469976.0,2017-10-01
1575,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,8828.0,2017-10-01
1576,MITRE,INVERSION,VIAS Y OBRAS,50034803.0,2017-10-01
1577,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,9206078.0,2017-10-01
1578,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1391363.0,2017-10-01
1579,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5517185.0,2017-10-01
1580,MITRE,OPERACION,LIMPIEZA,37238.0,2017-10-01
1581,MITRE,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-10-01
1582,MITRE,OPERACION,SEGURIDAD,6591694.0,2017-10-01
1583,MITRE,OPERACION,SEGUROS,0.0,2017-10-01
1584,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,859601.0,2017-10-01
1585,MITRE,PERSONAL,PERSONAL,296043891.0,2017-10-01
1586,ROCA,INVERSION,VIAS Y OBRAS,52499458.0,2017-10-01
1587,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,2867947.0,2017-10-01
1588,ROCA,INVERSION,MATERIAL RODANTE,859428.0,2017-10-01
1589,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,115283.0,2017-10-01
1590,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10200136.0,2017-10-01
1591,ROCA,OPERACION,LIMPIEZA,574195.0,2017-10-01
1592,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-10-01
1593,ROCA,OPERACION,SEGURIDAD,7762203.0,2017-10-01
1594,ROCA,OPERACION,SEGUROS,0.0,2017-10-01
1595,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,938939.0,2017-10-01
1596,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,23549053.0,2017-10-01
1597,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2745787.0,2017-10-01
1598,ROCA,PERSONAL,PERSONAL,401155319.0,2017-10-01
1599,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-10-01
1600,SAN MARTIN,INVERSION,MATERIAL RODANTE,6474571.0,2017-10-01
1601,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-10-01
1602,SAN MARTIN,INVERSION,VIAS Y OBRAS,16232403.0,2017-10-01
1603,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3557695.0,2017-10-01
1604,SAN MARTIN,OPERACION,LIMPIEZA,274280.0,2017-10-01
1605,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-10-01
1606,SAN MARTIN,OPERACION,SEGURIDAD,10250234.0,2017-10-01
1607,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-10-01
1608,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,513681.0,2017-10-01
1609,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,14902501.0,2017-10-01
1610,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1040325.0,2017-10-01
1611,SAN MARTIN,PERSONAL,PERSONAL,174824609.0,2017-10-01
1612,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-10-01
1613,SARMIENTO,INVERSION,MATERIAL RODANTE,11407863.0,2017-10-01
1614,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,144543.0,2017-10-01
1615,SARMIENTO,INVERSION,VIAS Y OBRAS,12249621.0,2017-10-01
1616,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,8864975.0,2017-10-01
1617,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,10274240.0,2017-10-01
1618,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5138399.0,2017-10-01
1619,SARMIENTO,OPERACION,LIMPIEZA,645513.0,2017-10-01
1620,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-10-01
1621,SARMIENTO,OPERACION,SEGURIDAD,13977272.0,2017-10-01
1622,SARMIENTO,OPERACION,SEGUROS,0.0,2017-10-01
1623,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,530960.0,2017-10-01
1624,SARMIENTO,PERSONAL,PERSONAL,230125574.0,2017-10-01
1625,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-09-01
1626,BELGRANO SUR,INVERSION,MATERIAL RODANTE,4991490.0,2017-09-01
1627,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,19311.0,2017-09-01
1628,BELGRANO SUR,INVERSION,VIAS Y OBRAS,30461501.0,2017-09-01
1629,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10237692.0,2017-09-01
1630,BELGRANO SUR,OPERACION,LIMPIEZA,453408.0,2017-09-01
1631,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,903530.0,2017-09-01
1632,BELGRANO SUR,OPERACION,SEGURIDAD,6021492.0,2017-09-01
1633,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-09-01
1634,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2059216.0,2017-09-01
1635,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,2432317.0,2017-09-01
1636,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,7193236.0,2017-09-01
1637,BELGRANO SUR,PERSONAL,PERSONAL,128943165.0,2017-09-01
1638,MITRE,INVERSION,VIAS Y OBRAS,73305192.0,2017-09-01
1639,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,81316.0,2017-09-01
1640,MITRE,INVERSION,MATERIAL RODANTE,1261292.0,2017-09-01
1641,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-09-01
1642,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,12278027.0,2017-09-01
1643,MITRE,OPERACION,LIMPIEZA,8926007.0,2017-09-01
1644,MITRE,OPERACION,LOGISTICA DE RECAUDACION,2647318.0,2017-09-01
1645,MITRE,OPERACION,SEGURIDAD,14767433.0,2017-09-01
1646,MITRE,OPERACION,SEGUROS,0.0,2017-09-01
1647,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,3295969.0,2017-09-01
1648,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,10024789.0,2017-09-01
1649,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3487031.0,2017-09-01
1650,MITRE,PERSONAL,PERSONAL,287072416.0,2017-09-01
1651,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,13735995.0,2017-09-01
1652,ROCA,INVERSION,MATERIAL RODANTE,932786.0,2017-09-01
1653,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,1503.0,2017-09-01
1654,ROCA,INVERSION,VIAS Y OBRAS,69792190.0,2017-09-01
1655,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,19059490.0,2017-09-01
1656,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,22139984.0,2017-09-01
1657,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,18307765.0,2017-09-01
1658,ROCA,OPERACION,LIMPIEZA,464441.0,2017-09-01
1659,ROCA,OPERACION,LOGISTICA DE RECAUDACION,6659515.0,2017-09-01
1660,ROCA,OPERACION,SEGURIDAD,14266838.0,2017-09-01
1661,ROCA,OPERACION,SEGUROS,0.0,2017-09-01
1662,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1951518.0,2017-09-01
1663,ROCA,PERSONAL,PERSONAL,408299561.0,2017-09-01
1664,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-09-01
1665,SAN MARTIN,INVERSION,MATERIAL RODANTE,4442213.0,2017-09-01
1666,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,61685.0,2017-09-01
1667,SAN MARTIN,INVERSION,VIAS Y OBRAS,21217687.0,2017-09-01
1668,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,13585108.0,2017-09-01
1669,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1076716.0,2017-09-01
1670,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,8700664.0,2017-09-01
1671,SAN MARTIN,OPERACION,LIMPIEZA,335660.0,2017-09-01
1672,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1295067.0,2017-09-01
1673,SAN MARTIN,OPERACION,SEGURIDAD,0.0,2017-09-01
1674,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-09-01
1675,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1844877.0,2017-09-01
1676,SAN MARTIN,PERSONAL,PERSONAL,176080569.0,2017-09-01
1677,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,12849.0,2017-09-01
1678,SARMIENTO,INVERSION,MATERIAL RODANTE,1346224.0,2017-09-01
1679,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,41526.0,2017-09-01
1680,SARMIENTO,INVERSION,VIAS Y OBRAS,23302492.0,2017-09-01
1681,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5336895.0,2017-09-01
1682,SARMIENTO,OPERACION,LIMPIEZA,5000525.0,2017-09-01
1683,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,2590456.0,2017-09-01
1684,SARMIENTO,OPERACION,SEGURIDAD,12563792.0,2017-09-01
1685,SARMIENTO,OPERACION,SEGUROS,0.0,2017-09-01
1686,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1661910.0,2017-09-01
1687,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,9558466.0,2017-09-01
1688,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,699268.0,2017-09-01
1689,SARMIENTO,PERSONAL,PERSONAL,217027168.0,2017-09-01
1690,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-08-01
1691,BELGRANO SUR,INVERSION,MATERIAL RODANTE,2750558.0,2017-08-01
1692,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,97108.0,2017-08-01
1693,BELGRANO SUR,INVERSION,VIAS Y OBRAS,29813459.0,2017-08-01
1694,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,1135949.0,2017-08-01
1695,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3010687.0,2017-08-01
1696,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3901411.0,2017-08-01
1697,BELGRANO SUR,OPERACION,LIMPIEZA,392618.0,2017-08-01
1698,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,860517.0,2017-08-01
1699,BELGRANO SUR,OPERACION,SEGURIDAD,5799189.0,2017-08-01
1700,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-08-01
1701,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,199184.0,2017-08-01
1702,BELGRANO SUR,PERSONAL,PERSONAL,131833129.0,2017-08-01
1703,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,53559.0,2017-08-01
1704,MITRE,INVERSION,MATERIAL RODANTE,741294.0,2017-08-01
1705,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,98200.0,2017-08-01
1706,MITRE,INVERSION,VIAS Y OBRAS,57358700.0,2017-08-01
1707,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,9757299.0,2017-08-01
1708,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,7438287.0,2017-08-01
1709,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,13178397.0,2017-08-01
1710,MITRE,OPERACION,LIMPIEZA,4436765.0,2017-08-01
1711,MITRE,OPERACION,LOGISTICA DE RECAUDACION,29232.0,2017-08-01
1712,MITRE,OPERACION,SEGURIDAD,13940125.0,2017-08-01
1713,MITRE,OPERACION,SEGUROS,0.0,2017-08-01
1714,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,165974.0,2017-08-01
1715,MITRE,PERSONAL,PERSONAL,299453045.0,2017-08-01
1716,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,6732885.0,2017-08-01
1717,ROCA,INVERSION,MATERIAL RODANTE,2420596.0,2017-08-01
1718,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,248286.0,2017-08-01
1719,ROCA,INVERSION,VIAS Y OBRAS,39224366.0,2017-08-01
1720,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,12522111.0,2017-08-01
1721,ROCA,OPERACION,LIMPIEZA,1864300.0,2017-08-01
1722,ROCA,OPERACION,LOGISTICA DE RECAUDACION,3287898.0,2017-08-01
1723,ROCA,OPERACION,SEGURIDAD,6419301.0,2017-08-01
1724,ROCA,OPERACION,SEGUROS,2129.0,2017-08-01
1725,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2946198.0,2017-08-01
1726,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,16006462.0,2017-08-01
1727,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6187471.0,2017-08-01
1728,ROCA,PERSONAL,PERSONAL,424282418.0,2017-08-01
1729,SAN MARTIN,INVERSION,VIAS Y OBRAS,12955976.0,2017-08-01
1730,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-08-01
1731,SAN MARTIN,INVERSION,MATERIAL RODANTE,3412066.0,2017-08-01
1732,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,107690.0,2017-08-01
1733,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,16138925.0,2017-08-01
1734,SAN MARTIN,OPERACION,LIMPIEZA,328622.0,2017-08-01
1735,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1205124.0,2017-08-01
1736,SAN MARTIN,OPERACION,SEGURIDAD,18818239.0,2017-08-01
1737,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-08-01
1738,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1056489.0,2017-08-01
1739,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,1352681.0,2017-08-01
1740,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5347200.0,2017-08-01
1741,SAN MARTIN,PERSONAL,PERSONAL,177170635.0,2017-08-01
1742,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,643566.0,2017-08-01
1743,SARMIENTO,INVERSION,MATERIAL RODANTE,8800544.0,2017-08-01
1744,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,2885913.0,2017-08-01
1745,SARMIENTO,INVERSION,VIAS Y OBRAS,28402796.0,2017-08-01
1746,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,8828997.0,2017-08-01
1747,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5060442.0,2017-08-01
1748,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5990043.0,2017-08-01
1749,SARMIENTO,OPERACION,LIMPIEZA,4838322.0,2017-08-01
1750,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,905980.0,2017-08-01
1751,SARMIENTO,OPERACION,SEGURIDAD,12358210.0,2017-08-01
1752,SARMIENTO,OPERACION,SEGUROS,724.0,2017-08-01
1753,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,40552.0,2017-08-01
1754,SARMIENTO,PERSONAL,PERSONAL,229853959.0,2017-08-01
1755,BELGRANO SUR,INVERSION,VIAS Y OBRAS,20675082.0,2017-07-01
1756,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-07-01
1757,BELGRANO SUR,INVERSION,MATERIAL RODANTE,2088808.0,2017-07-01
1758,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,7631.0,2017-07-01
1759,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6619909.0,2017-07-01
1760,BELGRANO SUR,OPERACION,LIMPIEZA,420265.0,2017-07-01
1761,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,870870.0,2017-07-01
1762,BELGRANO SUR,OPERACION,SEGURIDAD,1802035.0,2017-07-01
1763,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-07-01
1764,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,130823.0,2017-07-01
1765,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,6593571.0,2017-07-01
1766,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5554404.0,2017-07-01
1767,BELGRANO SUR,PERSONAL,PERSONAL,150549084.0,2017-07-01
1768,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,3951.0,2017-07-01
1769,MITRE,INVERSION,MATERIAL RODANTE,759941.0,2017-07-01
1770,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,26752.0,2017-07-01
1771,MITRE,INVERSION,VIAS Y OBRAS,45384467.0,2017-07-01
1772,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10233695.0,2017-07-01
1773,MITRE,OPERACION,LIMPIEZA,1429373.0,2017-07-01
1774,MITRE,OPERACION,LOGISTICA DE RECAUDACION,2549425.0,2017-07-01
1775,MITRE,OPERACION,SEGURIDAD,7372628.0,2017-07-01
1776,MITRE,OPERACION,SEGUROS,0.0,2017-07-01
1777,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,496776.0,2017-07-01
1778,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,10160123.0,2017-07-01
1779,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1989264.0,2017-07-01
1780,MITRE,PERSONAL,PERSONAL,348092420.0,2017-07-01
1781,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,9763643.0,2017-07-01
1782,ROCA,INVERSION,MATERIAL RODANTE,3701973.0,2017-07-01
1783,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,285110.0,2017-07-01
1784,ROCA,INVERSION,VIAS Y OBRAS,26350842.0,2017-07-01
1785,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,18267894.0,2017-07-01
1786,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,13339604.0,2017-07-01
1787,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,15670105.0,2017-07-01
1788,ROCA,OPERACION,LIMPIEZA,2154726.0,2017-07-01
1789,ROCA,OPERACION,LOGISTICA DE RECAUDACION,6580157.0,2017-07-01
1790,ROCA,OPERACION,SEGURIDAD,4541101.0,2017-07-01
1791,ROCA,OPERACION,SEGUROS,0.0,2017-07-01
1792,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1448107.0,2017-07-01
1793,ROCA,PERSONAL,PERSONAL,484101622.0,2017-07-01
1794,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-07-01
1795,SAN MARTIN,INVERSION,MATERIAL RODANTE,3440370.0,2017-07-01
1796,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-07-01
1797,SAN MARTIN,INVERSION,VIAS Y OBRAS,10045605.0,2017-07-01
1798,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,12804961.0,2017-07-01
1799,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1563833.0,2017-07-01
1800,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5153466.0,2017-07-01
1801,SAN MARTIN,OPERACION,LIMPIEZA,404928.0,2017-07-01
1802,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1235483.0,2017-07-01
1803,SAN MARTIN,OPERACION,SEGURIDAD,8900424.0,2017-07-01
1804,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-07-01
1805,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,111912.0,2017-07-01
1806,SAN MARTIN,PERSONAL,PERSONAL,203159331.0,2017-07-01
1807,SARMIENTO,INVERSION,VIAS Y OBRAS,19082275.0,2017-07-01
1808,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,39094.0,2017-07-01
1809,SARMIENTO,INVERSION,MATERIAL RODANTE,3037645.0,2017-07-01
1810,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,83277.0,2017-07-01
1811,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,2023418.0,2017-07-01
1812,SARMIENTO,OPERACION,LIMPIEZA,5785466.0,2017-07-01
1813,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,766455.0,2017-07-01
1814,SARMIENTO,OPERACION,SEGURIDAD,11786764.0,2017-07-01
1815,SARMIENTO,OPERACION,SEGUROS,0.0,2017-07-01
1816,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,105507.0,2017-07-01
1817,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,10832678.0,2017-07-01
1818,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1306425.0,2017-07-01
1819,SARMIENTO,PERSONAL,PERSONAL,262659015.0,2017-07-01
1820,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-06-01
1821,BELGRANO SUR,INVERSION,MATERIAL RODANTE,830010.0,2017-06-01
1822,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-06-01
1823,BELGRANO SUR,INVERSION,VIAS Y OBRAS,17259980.0,2017-06-01
1824,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,6828156.0,2017-06-01
1825,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,333513.0,2017-06-01
1826,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3016637.0,2017-06-01
1827,BELGRANO SUR,OPERACION,LIMPIEZA,366575.0,2017-06-01
1828,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,37190.0,2017-06-01
1829,BELGRANO SUR,OPERACION,SEGURIDAD,2442363.0,2017-06-01
1830,BELGRANO SUR,OPERACION,SEGUROS,3838.0,2017-06-01
1831,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,834055.0,2017-06-01
1832,BELGRANO SUR,PERSONAL,PERSONAL,155983708.0,2017-06-01
1833,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,3952.0,2017-06-01
1834,MITRE,INVERSION,MATERIAL RODANTE,2402881.0,2017-06-01
1835,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,170883.0,2017-06-01
1836,MITRE,INVERSION,VIAS Y OBRAS,70062490.0,2017-06-01
1837,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,10684496.0,2017-06-01
1838,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4759243.0,2017-06-01
1839,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,9498718.0,2017-06-01
1840,MITRE,OPERACION,LIMPIEZA,4955354.0,2017-06-01
1841,MITRE,OPERACION,LOGISTICA DE RECAUDACION,1267690.0,2017-06-01
1842,MITRE,OPERACION,SEGURIDAD,12457755.0,2017-06-01
1843,MITRE,OPERACION,SEGUROS,3838.0,2017-06-01
1844,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1836277.0,2017-06-01
1845,MITRE,PERSONAL,PERSONAL,358626556.0,2017-06-01
1846,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,22606970.0,2017-06-01
1847,ROCA,INVERSION,MATERIAL RODANTE,2624142.0,2017-06-01
1848,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,229366.0,2017-06-01
1849,ROCA,INVERSION,VIAS Y OBRAS,45549019.0,2017-06-01
1850,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,17677672.0,2017-06-01
1851,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,7740453.0,2017-06-01
1852,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,14264399.0,2017-06-01
1853,ROCA,OPERACION,LIMPIEZA,856625.0,2017-06-01
1854,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-06-01
1855,ROCA,OPERACION,SEGURIDAD,7223323.0,2017-06-01
1856,ROCA,OPERACION,SEGUROS,6674.0,2017-06-01
1857,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1700452.0,2017-06-01
1858,ROCA,PERSONAL,PERSONAL,494219822.0,2017-06-01
1859,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-06-01
1860,SAN MARTIN,INVERSION,MATERIAL RODANTE,1618748.0,2017-06-01
1861,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,7496.0,2017-06-01
1862,SAN MARTIN,INVERSION,VIAS Y OBRAS,16360691.0,2017-06-01
1863,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,12298032.0,2017-06-01
1864,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2160795.0,2017-06-01
1865,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5007387.0,2017-06-01
1866,SAN MARTIN,OPERACION,LIMPIEZA,303950.0,2017-06-01
1867,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,519.0,2017-06-01
1868,SAN MARTIN,OPERACION,SEGURIDAD,18463395.0,2017-06-01
1869,SAN MARTIN,OPERACION,SEGUROS,5757.0,2017-06-01
1870,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2109220.0,2017-06-01
1871,SAN MARTIN,PERSONAL,PERSONAL,212296219.0,2017-06-01
1872,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,592.0,2017-06-01
1873,SARMIENTO,INVERSION,MATERIAL RODANTE,6428217.0,2017-06-01
1874,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,2562.0,2017-06-01
